날짜,KRX_Close,KOSPI_Close,KOSDAQ_Close,Gold_Close,Exchange_Rate
2020-08-31 00:00:00,2326.17,2276.1,848.24,1967.5999755859375,
2020-09-01 00:00:00,2349.55,2296.4,853.37,1968.199951171875,
2020-09-02 00:00:00,2364.37,2306.13,866.74,1934.4000244140625,
2020-09-03 00:00:00,2395.9,2339.73,874.13,1927.5999755859375,
2020-09-04 00:00:00,2368.25,2306.46,866.04,1923.9000244140625,
2020-09-07 00:00:00,2384.22,2317.2,878.88,1923.9000244140625,
2020-09-08 00:00:00,2401.91,2343.11,878.29,1933.0,
2020-09-09 00:00:00,2375.81,2318.49,869.47,1944.699951171875,
2020-09-10 00:00:00,2396.48,2338.22,884.3,1954.199951171875,
2020-09-11 00:00:00,2396.69,2338.06,888.44,1937.800048828125,
2020-09-14 00:00:00,2427.91,2371.43,894.17,1953.0999755859375,
2020-09-15 00:00:00,2443.58,2388.2,899.46,1956.300048828125,
2020-09-16 00:00:00,2435.92,2381.14,896.28,1960.199951171875,
2020-09-17 00:00:00,2406.17,2350.49,885.18,1940.0,
2020-09-18 00:00:00,2412.4,2352.97,888.88,1952.0999755859375,
2020-09-21 00:00:00,2389.39,2333.69,866.99,1901.199951171875,
2020-09-22 00:00:00,2332.59,2282.21,842.72,1898.5999755859375,
2020-09-23 00:00:00,2333.24,2283.93,843.45,1859.9000244140625,
2020-09-24 00:00:00,2272.7,2229.92,806.95,1868.300048828125,
2020-09-25 00:00:00,2278.79,2237.07,808.28,1857.699951171875,
2020-09-28 00:00:00,2308.08,2264.25,835.91,1872.800048828125,
2020-09-29 00:00:00,2327.89,2282.98,848.15,1894.300048828125,
2020-10-05 00:00:00,2358.0,2312.86,858.39,1912.5,
2020-10-06 00:00:00,2365.9,2321.54,862.58,1901.0999755859375,
2020-10-07 00:00:00,2386.94,2343.78,869.66,1883.5999755859375,
2020-10-08 00:00:00,2391.96,2344.87,871.62,1888.5999755859375,
2020-10-12 00:00:00,2403.73,2356.03,873.5,1922.5,
2020-10-13 00:00:00,2403.15,2359.44,871.92,1888.5,
2020-10-14 00:00:00,2380.48,2335.83,861.48,1901.300048828125,
2020-10-15 00:00:00,2361.21,2317.61,844.44,1903.199951171875,
2020-10-16 00:00:00,2341.53,2302.83,833.84,1900.800048828125,
2020-10-19 00:00:00,2346.74,2307.03,822.25,1906.4000244140625,
2020-10-20 00:00:00,2358.41,2322.25,824.65,1910.4000244140625,
2020-10-21 00:00:00,2370.86,2329.38,830.67,1924.5999755859375,
2020-10-22 00:00:00,2355.05,2313.4,812.7,1901.0999755859375,
2020-10-23 00:00:00,2360.81,2318.28,807.98,1902.0,
2020-10-26 00:00:00,2343.91,2310.2,778.02,1902.699951171875,
2020-10-27 00:00:00,2330.84,2298.44,783.73,1908.800048828125,
2020-10-28 00:00:00,2345.26,2306.76,806.2,1876.199951171875,
2020-10-29 00:00:00,2326.67,2286.67,813.93,1865.5999755859375,
2020-10-30 00:00:00,2267.15,2225.23,792.65,1877.4000244140625,
2020-11-02 00:00:00,2300.16,2258.72,802.95,1890.4000244140625,
2020-11-03 00:00:00,2343.31,2299.88,818.46,1908.5,
2020-11-04 00:00:00,2357.32,2314.39,826.97,1894.5999755859375,
2020-11-05 00:00:00,2413.79,2372.73,844.8,1945.300048828125,
2020-11-06 00:00:00,2416.5,2376.97,836.78,1950.300048828125,
2020-11-09 00:00:00,2447.2,2400.72,851.21,1853.199951171875,
2020-11-10 00:00:00,2452.83,2402.75,840.79,1875.4000244140625,
2020-11-11 00:00:00,2485.87,2442.2,839.9,1860.699951171875,
2020-11-12 00:00:00,2475.62,2430.69,840.08,1872.5999755859375,
2020-11-13 00:00:00,2493.87,2451.66,839.14,1885.699951171875,
2020-11-16 00:00:00,2543.03,2504.02,847.33,1887.300048828125,
2020-11-17 00:00:00,2539.15,2500.07,839.47,1884.5,
2020-11-18 00:00:00,2545.64,2506.53,851.74,1873.5,
2020-11-19 00:00:00,2547.42,2508.85,859.94,1861.0999755859375,
2020-11-20 00:00:00,2553.5,2510.7,870.18,1872.5999755859375,
2020-11-23 00:00:00,2602.59,2565.74,873.29,1837.800048828125,
2020-11-24 00:00:00,2617.76,2581.81,872.1,1804.800048828125,
2020-11-25 00:00:00,2601.54,2567.82,865.12,1805.699951171875,
2020-11-26 00:00:00,2625.91,2594.15,874.53,1805.699951171875,
2020-11-27 00:00:00,2633.45,2597.44,885.56,1781.9000244140625,
2020-11-30 00:00:00,2591.34,2546.92,886.11,1775.699951171875,
2020-12-01 00:00:00,2634.25,2594.72,891.29,1814.0999755859375,
2020-12-02 00:00:00,2675.9,2638.53,899.34,1825.699951171875,
2020-12-03 00:00:00,2696.22,2663.22,907.61,1836.800048828125,
2020-12-04 00:00:00,2731.45,2705.76,913.76,1835.9000244140625,
2020-12-07 00:00:00,2745.44,2725.23,926.88,1861.800048828125,
2020-12-08 00:00:00,2700.93,2676.79,906.84,1870.800048828125,
2020-12-09 00:00:00,2755.47,2734.62,913.81,1834.5999755859375,
2020-12-10 00:00:00,2746.46,2718.02,921.7,1833.5999755859375,
2020-12-11 00:00:00,2770.06,2742.92,928.44,1839.800048828125,
2020-12-14 00:00:00,2762.2,2734.75,929.54,1828.699951171875,
2020-12-15 00:00:00,2756.82,2729.14,931.27,1852.300048828125,
2020-12-16 00:00:00,2771.79,2741.86,939.65,1856.0999755859375,
2020-12-17 00:00:00,2770.43,2737.12,944.04,1887.199951171875,
2020-12-18 00:00:00,2772.18,2732.18,947.24,1885.699951171875,
2020-12-21 00:00:00,2778.65,2738.07,953.58,1879.199951171875,
2020-12-22 00:00:00,2733.68,2698.03,928.73,1866.5999755859375,
2020-12-23 00:00:00,2759.82,2737.82,923.17,1874.699951171875,
2020-12-24 00:00:00,2806.86,2791.21,928.68,1879.9000244140625,
2020-12-28 00:00:00,2808.6,2797.96,927.0,1877.199951171875,
2020-12-29 00:00:00,2820.51,2804.39,957.41,1879.699951171875,
2020-12-30 00:00:00,2873.47,2859.22,968.42,1891.0,
2021-01-04 00:00:00,2944.45,2935.52,977.62,1944.699951171875,
2021-01-05 00:00:00,2990.57,2981.65,985.76,1952.699951171875,
2021-01-06 00:00:00,2968.21,2954.74,981.39,1906.9000244140625,
2021-01-07 00:00:00,3031.68,3021.18,988.86,1912.300048828125,
2021-01-08 00:00:00,3152.18,3163.89,987.79,1834.0999755859375,
2021-01-11 00:00:00,3148.45,3172.53,976.63,1849.5999755859375,
2021-01-12 00:00:00,3125.95,3145.85,973.72,1842.9000244140625,
2021-01-13 00:00:00,3148.29,3167.95,979.13,1853.5999755859375,
2021-01-14 00:00:00,3149.93,3164.83,980.29,1850.300048828125,
2021-01-15 00:00:00,3085.9,3095.18,964.44,1829.300048828125,
2021-01-18 00:00:00,3013.93,3020.96,944.67,1829.300048828125,
2021-01-19 00:00:00,3092.66,3102.06,957.75,1839.5,
2021-01-20 00:00:00,3114.55,3122.74,977.66,1865.9000244140625,
2021-01-21 00:00:00,3160.84,3168.98,981.4,1865.300048828125,
2021-01-22 00:00:00,3140.63,3142.98,979.98,1855.699951171875,
2021-01-25 00:00:00,3208.99,3217.28,999.3,1854.9000244140625,
2021-01-26 00:00:00,3140.31,3140.09,994.0,1850.699951171875,
2021-01-27 00:00:00,3122.56,3124.2,985.92,1844.9000244140625,
2021-01-28 00:00:00,3069.05,3072.03,961.23,1837.9000244140625,
2021-01-29 00:00:00,2976.21,2982.04,928.73,1847.300048828125,
2021-02-01 00:00:00,3056.53,3062.13,956.92,1860.800048828125,
2021-02-02 00:00:00,3096.81,3103.25,963.81,1830.5,
2021-02-03 00:00:00,3129.68,3134.86,970.69,1832.199951171875,
2021-02-04 00:00:00,3087.55,3086.97,964.58,1788.9000244140625,
2021-02-05 00:00:00,3120.63,3122.62,967.42,1810.9000244140625,
2021-02-08 00:00:00,3091.24,3087.21,960.78,1831.9000244140625,
2021-02-09 00:00:00,3084.67,3080.91,957.85,1835.300048828125,
2021-02-10 00:00:00,3100.58,3094.96,964.31,1840.5999755859375,
2021-02-15 00:00:00,3147.0,3146.19,981.97,1840.5999755859375,
2021-02-16 00:00:00,3163.25,3162.38,977.74,1797.199951171875,
2021-02-17 00:00:00,3133.73,3127.02,979.77,1771.0999755859375,
2021-02-18 00:00:00,3086.66,3076.89,967.42,1773.4000244140625,
2021-02-19 00:00:00,3107.62,3103.15,965.11,1775.800048828125,
2021-02-22 00:00:00,3079.75,3072.07,954.29,1806.699951171875,
2021-02-23 00:00:00,3070.09,3064.1,936.6,1804.4000244140625,
2021-02-24 00:00:00,2994.98,2998.3,906.31,1796.4000244140625,
2021-02-25 00:00:00,3099.69,3107.74,936.21,1774.4000244140625,
2021-02-26 00:00:00,3012.95,3012.29,913.94,1728.0999755859375,
2021-03-02 00:00:00,3043.87,3049.95,923.17,1733.0999755859375,
2021-03-03 00:00:00,3082.99,3089.5,930.8,1715.300048828125,
2021-03-04 00:00:00,3043.49,3045.92,926.2,1700.199951171875,
2021-03-05 00:00:00,3026.26,3027.41,923.48,1698.0,
2021-03-08 00:00:00,2996.11,2999.87,904.77,1677.699951171875,
2021-03-09 00:00:00,2976.12,2981.04,896.36,1716.5999755859375,
2021-03-10 00:00:00,2958.12,2964.53,890.07,1721.5,
2021-03-11 00:00:00,3013.7,3023.02,908.01,1722.300048828125,
2021-03-12 00:00:00,3054.39,3062.66,925.49,1719.5,
2021-03-15 00:00:00,3045.71,3047.4,926.9,1728.9000244140625,
2021-03-16 00:00:00,3067.17,3066.74,940.65,1730.5999755859375,
2021-03-17 00:00:00,3047.5,3041.6,943.78,1726.800048828125,
2021-03-18 00:00:00,3066.01,3063.55,949.83,1732.199951171875,
2021-03-19 00:00:00,3039.53,3031.91,952.11,1741.4000244140625,
2021-03-22 00:00:00,3035.46,3028.09,955.38,1737.800048828125,
2021-03-23 00:00:00,3004.74,2998.96,946.31,1724.699951171875,
2021-03-24 00:00:00,2996.35,2987.99,953.82,1732.9000244140625,
2021-03-25 00:00:00,3008.33,2999.7,954.99,1724.9000244140625,
2021-03-26 00:00:00,3041.01,3032.41,956.7,1732.199951171875,
2021-03-29 00:00:00,3036.04,3026.63,954.1,1712.0999755859375,
2021-03-30 00:00:00,3070.0,3064.21,958.06,1683.9000244140625,
2021-03-31 00:00:00,3061.42,3051.11,956.17,1713.800048828125,
2021-04-01 00:00:00,3087.4,3083.42,965.78,1726.5,
2021-04-02 00:00:00,3112.8,3115.14,970.09,1726.5,
2021-04-05 00:00:00,3120.83,3120.8,969.77,1727.0,
2021-04-06 00:00:00,3127.08,3127.41,968.63,1741.5,
2021-04-07 00:00:00,3137.41,3135.43,973.22,1740.0999755859375,
2021-04-08 00:00:00,3143.26,3136.89,982.02,1756.800048828125,
2021-04-09 00:00:00,3131.88,3119.25,989.39,1743.300048828125,
2021-04-12 00:00:00,3135.59,3121.51,1000.65,1731.199951171875,
2021-04-13 00:00:00,3169.08,3159.55,1010.37,1746.199951171875,
2021-04-14 00:00:00,3182.38,3172.14,1014.42,1734.9000244140625,
2021-04-15 00:00:00,3194.33,3188.49,1013.9,1765.4000244140625,
2021-04-16 00:00:00,3198.62,3188.8,1021.62,1779.0,
2021-04-19 00:00:00,3198.84,3185.08,1029.46,1769.4000244140625,
2021-04-20 00:00:00,3220.7,3202.98,1031.88,1777.300048828125,
2021-04-21 00:00:00,3171.66,3147.11,1022.22,1792.300048828125,
2021-04-22 00:00:00,3177.52,3148.05,1025.71,1781.199951171875,
2021-04-23 00:00:00,3186.1,3155.8,1026.82,1777.0,
2021-04-26 00:00:00,3217.53,3187.06,1030.06,1779.199951171875,
2021-04-27 00:00:00,3215.42,3181.78,1021.01,1778.0,
2021-04-28 00:00:00,3181.47,3149.01,998.27,1773.199951171875,
2021-04-29 00:00:00,3174.07,3141.75,990.69,1768.0999755859375,
2021-04-30 00:00:00,3147.86,3111.0,983.45,1767.300048828125,
2021-05-03 00:00:00,3127.2,3093.67,961.81,1791.4000244140625,
2021-05-04 00:00:00,3147.37,3118.0,967.2,1775.800048828125,
2021-05-06 00:00:00,3178.74,3141.59,969.99,1815.5,
2021-05-07 00:00:00,3197.2,3155.87,978.3,1831.0999755859375,
2021-05-10 00:00:00,3249.3,3206.01,992.8,1837.5,
2021-05-11 00:00:00,3209.43,3155.38,978.61,1835.9000244140625,
2021-05-12 00:00:00,3161.66,3108.64,967.1,1822.5999755859375,
2021-05-13 00:00:00,3122.11,3068.67,951.77,1823.800048828125,
2021-05-14 00:00:00,3153.32,3104.92,966.72,1837.9000244140625,
2021-05-17 00:00:00,3134.52,3088.19,962.5,1867.5,
2021-05-18 00:00:00,3173.05,3125.12,969.1,1867.800048828125,
2021-05-20 00:00:00,3162.28,3114.68,971.13,1881.800048828125,
2021-05-21 00:00:00,3156.42,3114.42,965.63,1876.699951171875,
2021-05-24 00:00:00,3144.3,3103.72,948.37,1884.5999755859375,
2021-05-25 00:00:00,3171.32,3129.41,962.07,1898.0999755859375,
2021-05-26 00:00:00,3168.43,3121.84,966.06,1901.300048828125,
2021-05-27 00:00:00,3165.51,3114.71,974.08,1895.699951171875,
2021-05-28 00:00:00,3188.73,3137.18,977.46,1902.5,
2021-05-31 00:00:00,3203.92,3151.65,981.78,1902.5,
2021-06-01 00:00:00,3221.87,3168.72,984.59,1902.9000244140625,
2021-06-02 00:00:00,3224.23,3166.71,981.1,1907.5,
2021-06-03 00:00:00,3247.43,3194.29,990.19,1871.199951171875,
2021-06-04 00:00:00,3240.08,3184.3,987.58,1889.800048828125,
2021-06-07 00:00:00,3252.12,3193.43,985.86,1896.800048828125,
2021-06-08 00:00:00,3247.83,3191.23,986.12,1892.199951171875,
2021-06-09 00:00:00,3216.18,3156.9,978.79,1893.199951171875,
2021-06-10 00:00:00,3224.64,3167.8,987.77,1894.199951171875,
2021-06-11 00:00:00,3249.32,3192.36,991.13,1877.4000244140625,
2021-06-14 00:00:00,3252.13,3197.38,997.41,1864.0,
2021-06-15 00:00:00,3258.63,3204.58,997.37,1854.5,
2021-06-16 00:00:00,3278.68,3222.95,998.49,1859.5,
2021-06-17 00:00:00,3264.96,3209.05,1003.72,1773.800048828125,
2021-06-18 00:00:00,3267.93,3210.57,1015.88,1767.9000244140625,
2021-06-21 00:00:00,3240.79,3187.66,1010.99,1781.800048828125,
2021-06-22 00:00:00,3263.88,3206.29,1011.56,1776.300048828125,
2021-06-23 00:00:00,3276.19,3224.94,1016.46,1782.300048828125,
2021-06-24 00:00:00,3286.1,3235.5,1012.62,1775.5999755859375,
2021-06-25 00:00:00,3302.84,3248.42,1012.13,1776.5999755859375,
2021-06-28 00:00:00,3301.89,3243.7,1017.91,1779.5999755859375,
2021-06-29 00:00:00,3286.68,3225.54,1022.52,1762.800048828125,
2021-06-30 00:00:00,3296.68,3234.06,1029.96,1770.800048828125,
2021-07-01 00:00:00,3282.06,3216.99,1035.64,1775.9000244140625,
2021-07-02 00:00:00,3281.78,3214.96,1038.18,1782.5999755859375,
2021-07-05 00:00:00,3293.21,3228.87,1047.33,1782.5999755859375,
2021-07-06 00:00:00,3305.21,3239.64,1044.96,1793.5,
2021-07-07 00:00:00,3285.34,3220.07,1047.36,1801.5,
2021-07-08 00:00:00,3252.68,3191.98,1034.48,1799.5999755859375,
2021-07-09 00:00:00,3217.95,3156.84,1028.93,1810.0,
2021-07-12 00:00:00,3246.47,3183.93,1034.64,1805.5,
2021-07-13 00:00:00,3271.38,3207.12,1043.31,1809.4000244140625,
2021-07-14 00:00:00,3264.81,3198.59,1044.98,1824.300048828125,
2021-07-15 00:00:00,3286.22,3219.49,1054.31,1828.4000244140625,
2021-07-16 00:00:00,3276.91,3208.38,1051.98,1814.5,
2021-07-19 00:00:00,3244.04,3174.8,1049.83,1808.699951171875,
2021-07-20 00:00:00,3232.7,3163.52,1043.64,1810.9000244140625,
2021-07-21 00:00:00,3215.91,3143.76,1042.03,1802.9000244140625,
2021-07-22 00:00:00,3250.21,3178.69,1050.25,1805.0,
2021-07-23 00:00:00,3254.42,3179.43,1055.5,1801.4000244140625,
2021-07-26 00:00:00,3224.95,3149.63,1047.63,1798.699951171875,
2021-07-27 00:00:00,3232.53,3156.5,1046.55,1799.5,
2021-07-28 00:00:00,3236.86,3162.83,1035.68,1799.5,
2021-07-29 00:00:00,3242.65,3164.64,1044.13,1831.199951171875,
2021-07-30 00:00:00,3202.32,3120.58,1031.14,1812.5999755859375,
2021-08-02 00:00:00,3223.04,3145.24,1037.8,1818.0999755859375,
2021-08-03 00:00:00,3237.14,3167.26,1036.11,1810.0999755859375,
2021-08-04 00:00:00,3280.38,3208.99,1047.93,1810.5,
2021-08-05 00:00:00,3276.13,3200.88,1059.54,1805.0999755859375,
2021-08-06 00:00:00,3270.36,3190.11,1059.8,1760.0,
2021-08-09 00:00:00,3260.42,3177.47,1060.0,1723.4000244140625,
2021-08-10 00:00:00,3243.19,3155.84,1052.07,1728.800048828125,
2021-08-11 00:00:00,3220.62,3132.56,1051.92,1750.4000244140625,
2021-08-12 00:00:00,3208.38,3115.88,1054.09,1749.0,
2021-08-13 00:00:00,3171.29,3073.55,1040.78,1775.199951171875,
2021-08-17 00:00:00,3143.09,3042.37,1011.05,1785.0,
2021-08-18 00:00:00,3158.93,3055.51,1021.08,1781.5999755859375,
2021-08-19 00:00:00,3097.83,2993.23,991.15,1780.199951171875,
2021-08-20 00:00:00,3060.51,2964.9,967.9,1781.0,
2021-08-23 00:00:00,3090.21,2991.26,993.18,1803.199951171875,
2021-08-24 00:00:00,3138.3,3041.74,1013.18,1805.5999755859375,
2021-08-25 00:00:00,3146.81,3052.93,1017.78,1788.199951171875,
2021-08-26 00:00:00,3128.53,3025.47,1020.44,1792.199951171875,
2021-08-27 00:00:00,3133.9,3023.65,1023.51,1816.5999755859375,
2021-08-30 00:00:00,3144.19,3031.21,1031.84,1809.0,
2021-08-31 00:00:00,3199.27,3093.99,1038.33,1815.0,
2021-09-01 00:00:00,3207.02,3092.88,1045.98,1813.0999755859375,
2021-09-02 00:00:00,3175.85,3061.39,1047.19,1808.699951171875,
2021-09-03 00:00:00,3201.06,3087.28,1053.85,1830.9000244140625,
2021-09-06 00:00:00,3203.33,3094.55,1052.96,1830.9000244140625,
2021-09-07 00:00:00,3187.42,3076.56,1054.43,1795.9000244140625,
2021-09-08 00:00:00,3162.99,3050.7,1037.22,1790.699951171875,
2021-09-09 00:00:00,3114.7,2995.85,1034.62,1797.4000244140625,
2021-09-10 00:00:00,3125.76,3010.09,1037.91,1789.5999755859375,
2021-09-13 00:00:00,3127.86,3016.74,1026.34,1792.0,
2021-09-14 00:00:00,3148.83,3030.82,1037.74,1804.699951171875,
2021-09-15 00:00:00,3153.4,3035.43,1042.79,1792.4000244140625,
2021-09-16 00:00:00,3130.09,3007.96,1039.43,1754.5999755859375,
2021-09-17 00:00:00,3140.51,3019.79,1046.12,1749.4000244140625,
2021-09-23 00:00:00,3127.58,3012.45,1036.26,1747.699951171875,
2021-09-24 00:00:00,3125.24,3008.42,1037.03,1749.699951171875,
2021-09-27 00:00:00,3133.64,3018.02,1034.82,1750.0,
2021-09-28 00:00:00,3097.92,2979.27,1012.51,1735.800048828125,
2021-09-29 00:00:00,3060.27,2939.16,1001.46,1721.5,
2021-09-30 00:00:00,3068.82,2949.27,1003.27,1755.300048828125,
2021-10-01 00:00:00,3019.18,2905.37,983.2,1757.0,
2021-10-05 00:00:00,2962.17,2852.46,955.37,1759.5999755859375,
2021-10-06 00:00:00,2908.31,2806.68,922.36,1760.5,
2021-10-07 00:00:00,2959.46,2850.93,953.43,1757.9000244140625,
2021-10-08 00:00:00,2956.3,2847.86,953.11,1756.300048828125,
2021-10-12 00:00:00,2916.38,2803.05,940.15,1758.300048828125,
2021-10-13 00:00:00,2944.41,2827.77,953.47,1793.699951171875,
2021-10-14 00:00:00,2988.64,2870.32,983.43,1796.699951171875,
2021-10-15 00:00:00,3015.06,2894.87,990.54,1767.199951171875,
2021-10-18 00:00:00,3006.68,2883.28,993.86,1764.800048828125,
2021-10-19 00:00:00,3029.04,2908.33,1005.35,1769.699951171875,
2021-10-20 00:00:00,3013.13,2894.75,1001.62,1784.0999755859375,
2021-10-21 00:00:00,3007.33,2891.08,993.7,1781.199951171875,
2021-10-22 00:00:00,3006.16,2892.12,995.07,1795.5,
2021-10-25 00:00:00,3020.54,2903.1,994.31,1806.0,
2021-10-26 00:00:00,3049.08,2932.65,1011.76,1792.699951171875,
2021-10-27 00:00:00,3025.49,2909.47,1008.95,1797.9000244140625,
2021-10-28 00:00:00,3009.55,2897.21,1000.13,1801.5999755859375,
2021-10-29 00:00:00,2970.68,2856.06,992.33,1783.0,
2021-11-01 00:00:00,2978.94,2866.2,998.57,1795.0999755859375,
2021-11-02 00:00:00,3013.49,2901.81,1009.44,1788.699951171875,
2021-11-03 00:00:00,2975.71,2865.51,1005.0,1763.5999755859375,
2021-11-04 00:00:00,2983.22,2882.75,1001.43,1793.0,
2021-11-05 00:00:00,2969.27,2874.22,1001.35,1816.4000244140625,
2021-11-08 00:00:00,2960.2,2865.17,1002.5,1827.4000244140625,
2021-11-09 00:00:00,2962.46,2867.65,1008.68,1830.199951171875,
2021-11-10 00:00:00,2930.17,2836.81,987.75,1847.5999755859375,
2021-11-11 00:00:00,2924.92,2831.97,992.65,1863.199951171875,
2021-11-12 00:00:00,2968.8,2866.97,1009.07,1867.9000244140625,
2021-11-15 00:00:00,2999.52,2897.58,1029.03,1866.0999755859375,
2021-11-16 00:00:00,2997.21,2896.29,1035.46,1853.5999755859375,
2021-11-17 00:00:00,2962.42,2858.21,1031.26,1869.699951171875,
2021-11-18 00:00:00,2947.38,2842.74,1032.77,1861.0,
2021-11-19 00:00:00,2971.02,2870.06,1041.92,1851.199951171875,
2021-11-22 00:00:00,3013.25,2928.28,1032.31,1806.0,
2021-11-23 00:00:00,2997.33,2907.65,1013.72,1783.5,
2021-11-24 00:00:00,2994.29,2902.18,1020.13,1784.0999755859375,
2021-11-25 00:00:00,2980.27,2879.05,1015.66,1784.0999755859375,
